222,165,36,96,0.0265162
220,163,36,96,0.139329
223,160,36,96,0.127325
217,156,36,96,0.128293
219,158,36,96,0.129019
218,158,36,96,0.129038
219,159,36,96,0.130234
220,159,36,96,0.13248
222,161,36,96,0.131669
224,158,36,96,0.129052
224,161,36,96,0.12745
230,159,36,96,0.12775
230,155,36,96,0.129058
229,156,36,96,0.130183
227,158,36,96,0.130091
227,157,36,96,0.128613
225,155,36,96,0.12661
225,156,36,96,0.12872
224,157,36,96,0.129413
227,161,36,96,0.127927
232,160,36,96,0.129833
228,156,36,96,0.12868
226,153,36,96,0.126538
225,150,36,96,0.129982
224,149,36,96,0.129377
230,150,36,96,0.127941
231,149,36,96,0.129964
225,147,36,96,0.127739
228,147,36,96,0.13216
235,149,36,96,0.129914
241,156,36,96,0.128697
240,153,36,96,0.129283
239,148,36,96,0.129534
232,147,36,96,0.128082
235,143,36,96,0.130125
236,142,36,96,0.12899
238,139,36,96,0.12794
236,142,36,96,0.129546
236,143,36,96,0.128615
234,143,36,96,0.129156
237,149,36,96,0.128078
235,152,36,96,0.130729
239,158,36,96,0.128462
241,163,36,96,0.129833
238,162,36,96,0.130824
236,166,36,96,0.131939
237,160,36,96,0.129718
234,165,36,96,0.127924
233,163,36,96,0.128575
229,160,36,96,0.128449
224,159,36,96,0.131563
220,156,36,96,0.129599
216,154,36,96,0.128437
212,153,36,96,0.128769
212,158,36,96,0.128274
214,153,36,96,0.129557
213,151,36,96,0.130291
213,154,36,96,0.127192
215,152,36,96,0.128029
215,157,36,96,0.131468
217,159,36,96,0.141607
219,153,36,96,0.130728
220,160,36,96,0.131971
220,156,36,96,0.130124
220,155,36,96,0.128569
217,160,36,96,0.128966
219,153,36,96,0.131942
222,155,36,96,0.130304
223,155,36,96,0.12633
230,160,36,96,0.129679
236,161,36,96,0.130021
240,154,36,96,0.131306
238,153,36,96,0.128448
234,153,36,96,0.127898
230,149,36,96,0.13084
224,153,36,96,0.1272
219,154,36,96,0.128316
214,152,36,96,0.129002
212,158,36,96,0.127079
207,153,36,96,0.12736
202,146,36,96,0.128751
209,140,36,96,0.12824
202,139,36,96,0.1264
203,144,36,96,0.127461
207,145,36,96,0.129253
210,144,36,96,0.128217
211,144,36,96,0.127666
216,139,36,96,0.128702
216,138,36,96,0.127447
214,132,36,96,0.129375
212,133,36,96,0.129357
216,138,36,96,0.128102
216,145,36,96,0.133465
219,139,36,96,0.129009
220,141,36,96,0.130632
221,143,36,96,0.128986
224,146,36,96,0.128462
225,151,36,96,0.12836
221,155,36,96,0.128685
223,162,36,96,0.127753
218,161,36,96,0.128678
217,165,36,96,0.127848
217,171,36,96,0.128539
222,178,36,96,0.129594
215,180,36,96,0.128697
218,173,36,96,0.127905
216,177,36,96,0.128398
223,171,36,96,0.128057
224,169,36,96,0.128589
226,165,36,96,0.127145
225,162,36,96,0.127927
226,162,36,96,0.127977
230,162,36,96,0.128225
230,160,36,96,0.133586
226,167,36,96,0.129568
230,169,36,96,0.127237
234,170,36,96,0.127563
235,177,36,96,0.128705
236,180,36,96,0.128914
238,187,36,96,0.126761
241,187,36,96,0.130013
244,192,36,96,0.127189
249,199,36,96,0.129047
255,206,36,96,0.129603
262,209,36,96,0.128578
266,210,36,96,0.128358
270,211,36,96,0.12757
275,212,36,96,0.129429
279,214,36,96,0.129741
284,216,36,96,0.127276
289,217,36,96,0.12611
295,223,36,96,0.127299
299,224,36,96,0.12927
303,219,36,96,0.128516
307,221,36,96,0.132831
314,228,36,96,0.129899
321,234,36,96,0.128382
327,235,36,96,0.127612
330,234,36,96,0.129653
334,234,36,96,0.127249
334,229,36,96,0.126269
334,222,36,96,0.125375
334,216,36,96,0.127666
334,213,36,96,0.125823
334,207,36,96,0.126577
333,200,36,96,0.127112
333,197,36,96,0.126076
327,190,36,96,0.128541
332,184,36,96,0.129052
326,184,36,96,0.126067
329,183,36,96,0.12837
333,183,36,96,0.126277
328,183,36,96,0.126577
327,181,36,96,0.126183
330,180,36,96,0.129561
334,180,36,96,0.129427
327,180,36,96,0.129143
320,179,36,96,0.129158
322,178,36,96,0.128591
327,178,36,96,0.127456
320,178,36,96,0.128242
313,177,36,96,0.129175
314,182,36,96,0.129302
318,182,36,96,0.12899
321,182,36,96,0.128379
325,182,36,96,0.130381
329,182,36,96,0.127707
332,183,36,96,0.127416
328,181,36,96,0.127483
323,174,36,96,0.127979
323,181,36,96,0.126721
319,185,36,96,0.127255
326,183,36,96,0.128602
328,181,36,96,0.127204
328,180,36,96,0.129353
330,181,36,96,0.129033
329,180,36,96,0.127279
328,186,36,96,0.134441
332,186,36,96,0.129028
327,179,36,96,0.12685
332,186,36,96,0.127182
332,179,36,96,0.127678
331,176,36,96,0.127523
333,178,36,96,0.128039
326,185,36,96,0.126244
328,189,36,96,0.127641
334,191,36,96,0.126763
334,191,36,96,0.126886
328,186,36,96,0.127609
332,192,36,96,0.128481
330,190,36,96,0.126915
330,191,36,96,0.127752
323,188,36,96,0.127997
320,188,36,96,0.129445
316,189,36,96,0.127903
312,188,36,96,0.128021
306,187,36,96,0.12791
302,184,36,96,0.128947
306,185,36,96,0.128163
312,185,36,96,0.132331
317,184,36,96,0.1285
318,186,36,96,0.126628
319,186,36,96,0.127601
320,188,36,96,0.128978
324,188,36,96,0.126148
326,189,36,96,0.129234
328,190,36,96,0.128584
333,191,36,96,0.126644
334,190,36,96,0.128405
328,193,36,96,0.127505
331,196,36,96,0.128653
334,200,36,96,0.126077
327,202,36,96,0.127567
325,204,36,96,0.126691
329,208,36,96,0.12765
334,213,36,96,0.128409
329,215,36,96,0.127905
323,213,36,96,0.128786
320,207,36,96,0.128777
320,208,36,96,0.129859
326,210,36,96,0.130916
326,210,36,96,0.126683
330,212,36,96,0.128243
332,214,36,96,0.126908
334,214,36,96,0.127645
334,221,36,96,0.128052
330,227,36,96,0.126831
325,234,36,96,0.125801
331,240,36,96,0.128253
330,238,36,96,0.12655
332,239,36,96,0.126868
334,239,36,96,0.125174
334,239,36,96,0.12712
334,239,36,96,0.127363
334,239,36,96,0.124841
333,240,36,96,0.125266
334,240,36,96,0.126279
333,240,36,96,0.12541
334,240,36,96,0.125158
334,239,36,96,0.125368
327,232,36,96,0.125715
331,232,36,96,0.134393
334,234,36,96,0.12822
334,240,36,96,0.126637
327,240,36,96,0.126536
334,240,36,96,0.126214
331,240,36,96,0.123674
332,240,36,96,0.124827
332,240,36,96,0.123346
333,240,36,96,0.122694
334,240,36,96,0.122609
331,240,36,96,0.123209
334,240,36,96,0.124368
334,240,36,96,0.125033
334,240,36,96,0.123471
327,240,36,96,0.123635
320,240,36,96,0.124065
318,240,36,96,0.125607
320,240,36,96,0.125114
322,240,36,96,0.127807
324,240,36,96,0.126601
326,240,36,96,0.125339
329,240,36,96,0.128047
327,240,36,96,0.126211
332,240,36,96,0.125102
334,240,36,96,0.126257
334,240,36,96,0.123906
332,240,36,96,0.125828
325,240,36,96,0.123634
318,240,36,96,0.125412
315,240,36,96,0.123361
319,240,36,96,0.124674
319,240,36,96,0.124672
324,240,36,96,0.127227
323,240,36,96,0.124856
323,240,36,96,0.124931
322,240,36,96,0.12766
324,240,36,96,0.126145
325,240,36,96,0.124162
327,240,36,96,0.124652
327,240,36,96,0.125147
329,240,36,96,0.125392
329,240,36,96,0.123668
327,240,36,96,0.127619
328,240,36,96,0.131592
331,240,36,96,0.124919
333,240,36,96,0.123431
334,240,36,96,0.124857
334,240,36,96,0.123552
334,240,36,96,0.124638
334,240,36,96,0.123891
334,240,36,96,0.123459
334,240,36,96,0.125768
334,240,36,96,0.125745
334,240,36,96,0.123159
334,240,36,96,0.12133
334,240,36,96,0.122185
334,239,36,96,0.121194
334,240,36,96,0.121378
334,240,36,96,0.123102
334,240,36,96,0.122155
334,240,36,96,0.123123
334,240,36,96,0.121993
334,240,36,96,0.124718
334,240,36,96,0.123894
334,240,36,96,0.132021
329,240,36,96,0.126287
331,240,36,96,0.128882
333,240,36,96,0.12723
334,240,36,96,0.125116
334,240,36,96,0.125087
334,240,36,96,0.126254
334,233,36,96,0.126341
334,231,36,96,0.127515
334,232,36,96,0.126569
334,231,36,96,0.125175
334,227,36,96,0.128148
332,226,36,96,0.12762
334,227,36,96,0.126696
332,229,36,96,0.126574
325,236,36,96,0.127197
319,240,36,96,0.12792
317,240,36,96,0.126292
314,240,36,96,0.126065
307,240,36,96,0.127054
300,240,36,96,0.127702
295,240,36,96,0.133328
300,237,36,96,0.128748
304,237,36,96,0.126655
308,240,36,96,0.127316
315,240,36,96,0.127818
322,237,36,96,0.127704
329,240,36,96,0.128002
332,240,36,96,0.127082
334,240,36,96,0.124292
333,239,36,96,0.126602
326,239,36,96,0.128707
319,240,36,96,0.126724
323,240,36,96,0.125043
316,240,36,96,0.124593
312,240,36,96,0.125411
305,240,36,96,0.124462
304,240,36,96,0.124221
305,240,36,96,0.12436
307,240,36,96,0.124086
304,240,36,96,0.122595
302,240,36,96,0.124298
308,240,36,96,0.12674
307,240,36,96,0.1271
308,240,36,96,0.122923
310,240,36,96,0.122314
312,240,36,96,0.12332
316,240,36,96,0.123184
322,240,36,96,0.122975
327,240,36,96,0.121708
330,240,36,96,0.121676
